0,-0.500000,-0.500000,2.000000,0.600000,4.000000,200.000000
10,-0.500000,-0.500000,2.000000,0.600000,4.000000,2000.000000
2,-0.500000,-0.500000,2.000000,0.600000,4.000000,2000.000000
8,-0.500000,-0.500000,2.000000,1.000000,4.000000,2000.000000
10,-0.500000,-0.500000,2.000000,1.000000,4.000000,200.000000
9,-0.500000,-0.500000,2.000000,0.600000,4.000000,200.000000
