0,0.500000,0.500000,1.000000,0.600000,3.000000,100.000000
2,0.500000,0.500000,1.000000,0.600000,3.000000,100.000000
9,0.500000,0.500000,1.000000,0.600000,3.000000,100.000000
10,0.500000,0.500000,1.000000,0.600000,3.000000,100.000000
8,0.500000,0.500000,1.000000,0.600000,3.000000,100.000000
